6.400000000000000000e+01 1.000925537527840081e+00 3.955959533137850593e-05
6.500000000000000000e+01 1.000933191835716718e+00 6.704100025154460492e-05
6.600000000000000000e+01 1.001006844237303017e+00 1.739687244382684731e-04
6.700000000000000000e+01 1.000833211733508366e+00 1.897441169641910771e-05
6.800000000000000000e+01 1.000910210757328889e+00 1.116419315444860911e-04
6.900000000000000000e+01 1.000945204653851395e+00 1.738839260053825911e-04
7.000000000000000000e+01 1.000873062174394201e+00 1.365679177785092597e-04
7.100000000000000000e+01 1.000813451860608660e+00 9.149230866932410683e-05
7.200000000000000000e+01 1.000818800558825661e+00 1.259890653736189965e-04
7.300000000000000000e+01 1.001476055764457751e+00 8.598326753828497340e-04
7.400000000000000000e+01 1.000846247557293456e+00 1.868337888795806835e-04
7.500000000000000000e+01 1.001109869814179376e+00 5.265700238072514939e-04
7.600000000000000000e+01 1.000715132905005467e+00 8.297634727102488374e-05
7.700000000000000000e+01 1.000708717174298990e+00 1.012102189894479828e-04
7.800000000000000000e+01 1.000719293783861374e+00 1.271838450709895907e-04
7.900000000000000000e+01 1.000705258936128050e+00 1.246326165241032357e-04
8.000000000000000000e+01 1.000800452456188427e+00 2.448534048236616890e-04
9.000000000000000000e+01 1.000875745356241797e+00 4.256113273332865084e-04
1.000000000000000000e+02 1.000373015756365946e+00 2.235009358824848361e-06
1.100000000000000000e+02 1.000698582992243013e+00 4.203852519092530680e-04
1.200000000000000000e+02 1.000431346250098885e+00 1.802616826867908882e-04
1.300000000000000000e+02 1.000218337581026740e+00 1.155812665715415360e-06
1.400000000000000000e+02 1.000660236152460580e+00 4.952872200489151413e-04
1.500000000000000000e+02 1.000163900730920874e+00 9.425811740767259227e-07
